timestamp,household_id,household_size,smart_meter,tariff_per_kwh_usd,appliance,power_watts,voltage_v,current_a,duration_minutes,energy_kwh,cost_usd,room_temp_c,outside_temp_c,occupancy_count,day_of_week,is_weekend,season,holiday_flag,date,daily_cumulative_kwh
2024-01-01 10:00:00,H0124,3,0,0.08,fridge,169.5,230.5,0.74,32,0.0904,0.0072,22.0,28.4,3,Monday,0,winter,0,2024-01-01,0.722
2024-01-01 09:00:00,H0052,3,1,0.08,ac,247.2,228.3,1.08,21,0.0865,0.0069,14.8,24.0,0,Monday,0,winter,0,2024-01-01,1.7787000000000002
2024-01-01 12:00:00,H0002,2,0,0.2,computer,214.3,230.2,0.93,56,0.2,0.04,11.3,15.1,1,Monday,0,winter,0,2024-01-01,4.3864
2024-01-01 08:00:00,H0028,4,0,0.08,lights,69.3,222.4,0.31,57,0.0658,0.0053,27.4,40.0,4,Monday,0,winter,0,2024-01-01,3.6833
2024-01-02 01:00:00,H0135,5,1,0.12,lights,7.3,236.7,0.03,10,0.0012,0.0001,33.8,29.7,0,Tuesday,0,winter,0,2024-01-02,1.616
2024-01-01 17:00:00,H0050,3,0,0.08,tv,85.3,235.9,0.36,28,0.0398,0.0032,19.1,8.3,3,Monday,0,winter,0,2024-01-01,6.182200000000001
2024-01-02 05:00:00,H0014,1,1,0.08,fridge,126.4,223.0,0.57,53,0.1116,0.0089,11.4,18.2,1,Tuesday,0,winter,0,2024-01-02,0.2827
2024-01-02 23:00:00,H0136,1,1,0.15,phone_charger,9.8,236.2,0.04,50,0.0081,0.0012,17.2,9.8,0,Tuesday,0,winter,0,2024-01-02,10.7535
2024-01-02 17:00:00,H0015,1,1,0.15,lights,80.9,223.5,0.36,37,0.0499,0.0075,12.5,7.3,1,Tuesday,0,winter,0,2024-01-02,8.3021
2024-01-01 07:00:00,H0107,1,1,0.15,computer,23.1,232.2,0.1,23,0.0089,0.0013,20.2,33.6,0,Monday,0,winter,0,2024-01-01,0.8403999999999999
2024-01-02 03:00:00,H0153,5,0,0.15,phone_charger,1.0,232.4,0.0,17,0.0003,0.0,12.8,13.9,3,Tuesday,0,winter,0,2024-01-02,2.7814
2024-01-02 17:00:00,H0073,1,1,0.12,lights,72.4,232.3,0.31,11,0.0133,0.0016,21.5,19.9,1,Tuesday,0,winter,0,2024-01-02,5.2325
2024-01-02 20:00:00,H0009,5,1,0.08,dishwasher,736.2,235.8,3.12,30,0.3681,0.0294,31.2,22.1,5,Tuesday,0,winter,1,2024-01-02,5.6194
2024-01-02 16:00:00,H0163,5,0,0.08,tv,99.3,238.1,0.42,28,0.0463,0.0037,7.1,0.6,2,Tuesday,0,winter,0,2024-01-02,4.0176
2024-01-01 08:00:00,H0066,1,0,0.2,water_heater,1272.5,234.8,5.42,49,1.0392,0.2078,6.7,18.4,1,Monday,0,winter,0,2024-01-01,4.5365
2024-01-01 13:00:00,H0094,4,1,0.12,computer,28.8,235.1,0.12,39,0.0187,0.0022,17.7,16.2,0,Monday,0,winter,0,2024-01-01,1.4954
2024-01-01 23:00:00,H0038,3,1,0.15,fridge,159.4,226.8,0.7,39,0.1036,0.0155,23.0,19.7,0,Monday,0,winter,0,2024-01-01,6.5468
2024-01-01 16:00:00,H0128,3,0,0.12,tv,126.7,234.3,0.54,49,0.1035,0.0124,9.1,3.9,3,Monday,0,winter,0,2024-01-01,7.9519
2024-01-02 22:00:00,H0052,3,1,0.08,heater,323.5,226.9,1.43,28,0.151,0.0121,16.6,12.5,0,Tuesday,0,winter,0,2024-01-02,9.159
2024-01-01 17:00:00,H0035,5,1,0.15,tv,101.7,225.0,0.45,20,0.0339,0.0051,14.7,5.8,5,Monday,0,winter,0,2024-01-01,6.6703
2024-01-01 12:00:00,H0059,5,1,0.2,ac,346.6,226.1,1.53,54,0.312,0.0624,12.7,15.9,2,Monday,0,winter,0,2024-01-01,4.803
2024-01-02 19:00:00,H0057,2,0,0.2,lights,82.9,226.0,0.37,36,0.0498,0.01,13.9,7.3,2,Tuesday,0,winter,0,2024-01-02,4.2002
2024-01-02 03:00:00,H0081,4,1,0.2,ac,202.2,229.0,0.88,22,0.0741,0.0148,12.2,22.6,0,Tuesday,0,winter,0,2024-01-02,1.1548
2024-01-02 14:00:00,H0110,3,1,0.2,washing_machine,616.3,243.1,2.54,86,0.8834,0.1767,9.7,5.2,3,Tuesday,0,winter,0,2024-01-02,5.062
2024-01-02 10:00:00,H0173,3,1,0.12,ac,140.2,229.6,0.61,20,0.0467,0.0056,20.3,30.4,0,Tuesday,0,winter,0,2024-01-02,3.2307
2024-01-02 13:00:00,H0161,1,1,0.15,tv,69.7,231.4,0.3,54,0.0627,0.0094,12.0,5.3,1,Tuesday,0,winter,0,2024-01-02,3.3486
2024-01-02 08:00:00,H0185,3,0,0.2,computer,177.6,234.7,0.76,57,0.1687,0.0337,24.0,32.2,3,Tuesday,0,winter,0,2024-01-02,1.7399
2024-01-02 15:00:00,H0010,2,1,0.15,washing_machine,412.1,231.6,1.78,69,0.4739,0.0711,29.3,16.4,1,Tuesday,0,winter,0,2024-01-02,4.7383
2024-01-02 19:00:00,H0010,2,1,0.15,washing_machine,398.4,229.4,1.74,69,0.4581,0.0687,21.0,17.6,2,Tuesday,0,winter,0,2024-01-02,5.4496
2024-01-02 16:00:00,H0014,1,1,0.08,phone_charger,10.5,227.3,0.05,14,0.0024,0.0002,13.6,1.4,0,Tuesday,0,winter,0,2024-01-02,1.3939
2024-01-01 21:00:00,H0077,3,1,0.08,lights,41.1,231.2,0.18,16,0.011,0.0009,29.4,23.2,3,Monday,0,winter,0,2024-01-01,8.8742
2024-01-01 02:00:00,H0013,5,1,0.12,tv,19.0,226.9,0.08,52,0.0164,0.002,22.6,26.9,0,Monday,0,winter,0,2024-01-01,1.5041999999999998
2024-01-01 11:00:00,H0039,5,1,0.15,fridge,123.2,223.1,0.55,46,0.0945,0.0142,19.5,25.6,2,Monday,0,winter,0,2024-01-01,7.3999
2024-01-01 14:00:00,H0021,1,0,0.12,computer,183.8,238.3,0.77,46,0.1409,0.0169,28.3,24.9,1,Monday,0,winter,0,2024-01-01,2.6235
2024-01-01 06:00:00,H0124,3,0,0.08,dishwasher,197.4,238.7,0.83,62,0.204,0.0163,24.0,33.1,0,Monday,0,winter,0,2024-01-01,0.34509999999999996
2024-01-02 19:00:00,H0040,3,1,0.2,fridge,134.3,219.7,0.61,49,0.1097,0.0219,21.0,10.0,2,Tuesday,0,winter,0,2024-01-02,6.6589
2024-01-01 19:00:00,H0116,1,1,0.15,phone_charger,3.6,220.6,0.02,38,0.0023,0.0003,20.8,11.5,1,Monday,0,winter,0,2024-01-01,4.1995
2024-01-01 07:00:00,H0076,3,0,0.12,dishwasher,121.4,232.6,0.52,67,0.1356,0.0163,25.5,30.9,0,Monday,0,winter,0,2024-01-01,2.0065
2024-01-01 16:00:00,H0048,2,1,0.12,washing_machine,483.0,224.9,2.15,12,0.0966,0.0116,13.0,6.0,1,Monday,0,winter,0,2024-01-01,5.2607
2024-01-02 09:00:00,H0106,3,1,0.08,phone_charger,10.0,225.8,0.04,27,0.0045,0.0004,24.6,33.6,0,Tuesday,0,winter,0,2024-01-02,1.9529999999999998
2024-01-01 20:00:00,H0088,4,1,0.12,water_heater,1797.3,230.2,7.81,45,1.348,0.1618,13.9,6.6,1,Monday,0,winter,0,2024-01-01,9.9035
2024-01-02 09:00:00,H0138,1,0,0.15,phone_charger,10.1,235.2,0.04,20,0.0034,0.0005,21.6,30.6,1,Tuesday,0,winter,0,2024-01-02,1.2444
2024-01-01 11:00:00,H0141,1,0,0.15,computer,122.6,227.9,0.54,17,0.0347,0.0052,22.7,23.0,1,Monday,0,winter,0,2024-01-01,1.7134
2024-01-01 11:00:00,H0028,4,0,0.08,washing_machine,530.0,229.7,2.31,63,0.5565,0.0445,35.7,31.8,2,Monday,0,winter,0,2024-01-01,4.3692
2024-01-01 11:00:00,H0170,3,0,0.2,washing_machine,580.7,230.3,2.52,41,0.3968,0.0794,4.9,10.8,3,Monday,0,winter,0,2024-01-01,1.0333999999999999
2024-01-02 02:00:00,H0031,4,0,0.12,fridge,116.4,230.5,0.51,39,0.0757,0.0091,13.1,21.2,0,Tuesday,0,winter,0,2024-01-02,0.3328
2024-01-02 03:00:00,H0027,5,1,0.08,phone_charger,11.8,226.0,0.05,46,0.009,0.0007,15.5,24.8,0,Tuesday,0,winter,0,2024-01-02,0.1731
2024-01-01 07:00:00,H0171,5,1,0.2,fridge,130.2,228.1,0.57,33,0.0716,0.0143,24.3,30.7,4,Monday,0,winter,0,2024-01-01,2.097
2024-01-02 07:00:00,H0181,5,1,0.08,ac,44.4,226.9,0.2,19,0.0141,0.0011,8.5,17.0,0,Tuesday,0,winter,0,2024-01-02,0.8387
2024-01-01 01:00:00,H0032,2,1,0.12,ac,290.5,233.0,1.25,25,0.121,0.0145,21.8,26.6,0,Monday,0,winter,0,2024-01-01,0.1217
2024-01-01 19:00:00,H0156,1,1,0.15,phone_charger,1.0,233.9,0.0,38,0.0006,0.0001,13.2,7.0,1,Monday,0,winter,0,2024-01-01,7.3197
2024-01-01 08:00:00,H0199,3,0,0.15,ac,7.1,239.7,0.03,14,0.0017,0.0003,6.6,17.2,0,Monday,0,winter,0,2024-01-01,8.151299999999999
2024-01-02 13:00:00,H0027,5,1,0.08,ac,377.6,220.5,1.71,51,0.321,0.0257,13.9,11.2,4,Tuesday,0,winter,0,2024-01-02,1.379
2024-01-01 01:00:00,H0079,3,1,0.08,computer,29.9,227.9,0.13,15,0.0075,0.0006,11.9,11.9,0,Monday,0,winter,0,2024-01-01,0.018000000000000002
2024-01-01 10:00:00,H0061,1,1,0.08,ac,2109.2,227.0,9.29,53,1.8631,0.149,12.6,21.9,1,Monday,0,winter,0,2024-01-01,8.5909
2024-01-02 17:00:00,H0101,3,0,0.08,fridge,174.8,216.3,0.81,40,0.1165,0.0093,19.0,11.3,0,Tuesday,0,winter,0,2024-01-02,6.3274
2024-01-02 01:00:00,H0177,4,1,0.15,lights,1.0,236.3,0.0,33,0.0006,0.0001,22.8,28.3,0,Tuesday,0,winter,0,2024-01-02,0.026099999999999998
2024-01-01 00:00:00,H0046,3,1,0.2,tv,12.7,221.9,0.06,22,0.0047,0.0009,14.9,17.5,0,Monday,0,winter,0,2024-01-01,0.0047
2024-01-02 09:00:00,H0131,2,0,0.2,heater,353.6,231.4,1.53,57,0.3359,0.0672,26.9,31.4,2,Tuesday,0,winter,0,2024-01-02,2.9280999999999997
2024-01-02 15:00:00,H0101,3,0,0.08,computer,251.0,226.3,1.11,54,0.2259,0.0181,20.4,14.0,3,Tuesday,0,winter,0,2024-01-02,5.0196
2024-01-02 22:00:00,H0047,1,1,0.12,tv,76.4,229.6,0.33,33,0.042,0.005,28.0,26.2,1,Tuesday,0,winter,0,2024-01-02,6.9321
2024-01-02 08:00:00,H0186,1,0,0.15,computer,23.3,217.9,0.11,51,0.0198,0.003,9.5,16.4,0,Tuesday,0,winter,0,2024-01-02,3.6395
2024-01-02 11:00:00,H0110,3,1,0.2,computer,91.0,223.7,0.41,58,0.088,0.0176,10.5,10.0,3,Tuesday,0,winter,0,2024-01-02,4.0509
2024-01-02 10:00:00,H0056,4,1,0.2,fridge,137.2,232.2,0.59,46,0.1052,0.021,31.6,29.1,1,Tuesday,0,winter,0,2024-01-02,5.9687
2024-01-01 19:00:00,H0103,2,1,0.12,dishwasher,488.5,231.5,2.11,40,0.3256,0.0391,29.2,20.9,1,Monday,0,winter,0,2024-01-01,10.2633
2024-01-01 00:00:00,H0152,3,1,0.08,ac,1321.9,230.2,5.74,56,1.2338,0.0987,12.8,20.4,1,Monday,0,winter,0,2024-01-01,1.2338
2024-01-01 05:00:00,H0112,2,1,0.2,washing_machine,106.4,217.2,0.49,47,0.0834,0.0167,17.6,30.8,0,Monday,0,winter,0,2024-01-01,0.4322
2024-01-03 01:00:00,H0112,2,1,0.2,phone_charger,1.0,242.1,0.0,37,0.0006,0.0001,24.0,22.5,0,Wednesday,0,winter,0,2024-01-03,0.0048
2024-01-02 06:00:00,H0153,5,0,0.15,fridge,134.4,229.4,0.59,48,0.1075,0.0161,9.4,16.6,0,Tuesday,0,winter,0,2024-01-02,3.0519
2024-01-01 00:00:00,H0004,2,1,0.2,dishwasher,187.6,226.5,0.83,87,0.2721,0.0544,28.1,27.4,0,Monday,0,winter,0,2024-01-01,0.2721
2024-01-01 04:00:00,H0057,2,0,0.2,fridge,174.0,230.1,0.76,30,0.087,0.0174,18.7,17.8,0,Monday,0,winter,0,2024-01-01,0.2835
2024-01-02 00:00:00,H0118,5,1,0.08,fridge,171.5,233.4,0.73,49,0.1401,0.0112,26.0,28.9,4,Tuesday,0,winter,0,2024-01-02,0.1401
2024-01-02 12:00:00,H0042,3,1,0.15,fridge,136.8,234.5,0.58,58,0.1322,0.0198,9.8,12.0,1,Tuesday,0,winter,0,2024-01-02,6.2296
2024-01-01 01:00:00,H0076,3,0,0.12,tv,12.4,229.6,0.05,40,0.0082,0.001,23.4,29.2,0,Monday,0,winter,0,2024-01-01,0.0121
2024-01-01 12:00:00,H0113,1,1,0.12,oven,2317.7,232.2,9.98,22,0.8498,0.102,29.6,28.5,1,Monday,0,winter,0,2024-01-01,5.9106
2024-01-01 09:00:00,H0046,3,1,0.2,ac,1108.6,232.8,4.76,53,0.9792,0.1958,12.5,21.3,3,Monday,0,winter,0,2024-01-01,1.4621
2024-01-01 17:00:00,H0081,4,1,0.2,washing_machine,84.1,233.5,0.36,18,0.0252,0.005,14.5,5.6,0,Monday,0,winter,0,2024-01-01,3.2914000000000003
2024-01-01 13:00:00,H0123,1,1,0.08,oven,1898.5,229.2,8.28,60,1.8985,0.1519,20.2,25.8,1,Monday,0,winter,0,2024-01-01,2.6719
2024-01-01 08:00:00,H0122,4,1,0.15,phone_charger,3.6,219.2,0.02,49,0.0029,0.0004,25.9,36.1,3,Monday,0,winter,0,2024-01-01,5.0995
2024-01-02 00:00:00,H0049,3,1,0.15,oven,144.0,232.0,0.62,45,0.108,0.0162,30.6,30.2,0,Tuesday,0,winter,0,2024-01-02,0.108
2024-01-02 10:00:00,H0161,1,1,0.15,ac,141.3,239.6,0.59,20,0.0471,0.0071,6.5,13.5,0,Tuesday,0,winter,0,2024-01-02,3.259
2024-01-01 06:00:00,H0078,1,1,0.08,fridge,144.3,234.9,0.61,33,0.0793,0.0063,26.5,29.2,1,Monday,0,winter,0,2024-01-01,0.1701
2024-01-01 09:00:00,H0018,1,1,0.15,ac,2134.3,232.5,9.18,52,1.8497,0.2775,23.2,25.1,1,Monday,0,winter,0,2024-01-01,3.0259
2024-01-01 20:00:00,H0164,1,1,0.08,phone_charger,1.4,225.2,0.01,44,0.001,0.0001,21.6,17.2,1,Monday,0,winter,0,2024-01-01,4.6676
2024-01-02 17:00:00,H0152,3,1,0.08,tv,107.9,226.3,0.48,29,0.0522,0.0042,24.4,6.5,1,Tuesday,0,winter,0,2024-01-02,4.4269
2024-01-02 23:00:00,H0162,5,1,0.2,tv,19.6,226.5,0.09,12,0.0039,0.0008,17.8,12.5,0,Tuesday,0,winter,0,2024-01-02,7.6982
2024-01-01 20:00:00,H0147,1,1,0.08,computer,281.4,229.0,1.23,19,0.0891,0.0071,23.8,19.3,1,Monday,0,winter,0,2024-01-01,11.2655
2024-01-01 13:00:00,H0172,3,0,0.12,water_heater,2389.0,232.7,10.27,28,1.1148,0.1338,15.9,18.6,0,Monday,0,winter,0,2024-01-01,3.5026
2024-01-02 15:00:00,H0095,4,0,0.15,ac,1569.8,233.5,6.72,52,1.3605,0.2041,31.3,25.5,3,Tuesday,0,winter,0,2024-01-02,4.615500000000001
2024-01-02 20:00:00,H0172,3,0,0.12,fridge,180.0,228.0,0.79,36,0.108,0.013,21.4,13.7,1,Tuesday,0,winter,0,2024-01-02,6.0262
2024-01-01 12:00:00,H0090,5,1,0.12,phone_charger,10.4,227.2,0.05,59,0.0103,0.0012,16.8,19.7,3,Monday,0,winter,0,2024-01-01,2.4316
2024-01-02 04:00:00,H0111,1,1,0.15,computer,251.7,236.7,1.06,47,0.1971,0.0296,8.0,18.2,1,Tuesday,0,winter,0,2024-01-02,0.3426
2024-01-01 14:00:00,H0028,4,0,0.08,lights,12.0,224.3,0.05,51,0.0102,0.0008,31.5,22.0,0,Monday,0,winter,0,2024-01-01,4.8961
2024-01-02 05:00:00,H0036,3,0,0.15,washing_machine,46.0,237.6,0.19,31,0.0238,0.0036,25.3,28.4,0,Tuesday,0,winter,0,2024-01-02,2.8515
2024-01-01 21:00:00,H0185,3,0,0.2,fridge,148.6,227.8,0.65,55,0.1362,0.0272,24.3,18.5,1,Monday,0,winter,0,2024-01-01,6.2216
2024-01-02 11:00:00,H0096,1,1,0.12,oven,1987.8,221.4,8.98,89,2.9485,0.3538,13.5,17.8,1,Tuesday,0,winter,0,2024-01-02,8.3264
2024-01-02 10:00:00,H0127,1,0,0.15,phone_charger,1.0,235.7,0.0,21,0.0003,0.0,18.7,23.5,1,Tuesday,0,winter,0,2024-01-02,2.5468
2024-01-01 18:00:00,H0037,3,1,0.08,lights,12.4,233.5,0.05,41,0.0085,0.0007,8.6,0.8,3,Monday,0,winter,0,2024-01-01,2.9935
2024-01-03 01:00:00,H0156,1,1,0.15,oven,250.3,242.5,1.03,12,0.0501,0.0075,16.3,17.1,0,Wednesday,0,winter,0,2024-01-03,0.3353
2024-01-02 13:00:00,H0099,1,1,0.15,phone_charger,1.0,229.8,0.0,14,0.0002,0.0,25.5,21.4,1,Tuesday,0,winter,0,2024-01-02,6.7992
2024-01-01 04:00:00,H0055,1,1,0.2,fridge,150.0,237.6,0.63,53,0.1325,0.0265,20.6,26.5,0,Monday,0,winter,0,2024-01-01,2.2640000000000002
2024-01-02 11:00:00,H0106,3,1,0.08,phone_charger,8.8,231.6,0.04,21,0.0031,0.0002,24.8,26.3,0,Tuesday,0,winter,0,2024-01-02,2.0454
2024-01-02 01:00:00,H0004,2,1,0.2,ac,978.0,229.0,4.27,48,0.7824,0.1565,31.5,36.6,1,Tuesday,0,winter,0,2024-01-02,0.8066
2024-01-02 07:00:00,H0150,5,1,0.15,lights,1.0,230.3,0.0,42,0.0007,0.0001,21.1,27.0,0,Tuesday,0,winter,0,2024-01-02,2.8989000000000003
2024-01-02 19:00:00,H0042,3,1,0.15,phone_charger,11.4,234.0,0.05,21,0.004,0.0006,9.0,3.6,3,Tuesday,0,winter,0,2024-01-02,7.7348
2024-01-01 00:00:00,H0176,2,0,0.2,lights,90.3,225.1,0.4,53,0.0797,0.0159,8.1,7.8,2,Monday,0,winter,0,2024-01-01,0.0797
2024-01-02 17:00:00,H0070,3,1,0.2,water_heater,1653.0,225.0,7.35,54,1.4877,0.2975,18.5,11.0,2,Tuesday,0,winter,0,2024-01-02,4.1745
2024-01-01 20:00:00,H0039,5,1,0.15,lights,89.8,223.9,0.4,40,0.0599,0.009,22.0,16.7,4,Monday,0,winter,0,2024-01-01,9.0958
2024-01-02 08:00:00,H0002,2,0,0.2,lights,72.3,226.8,0.32,35,0.0422,0.0084,19.2,20.5,1,Tuesday,0,winter,0,2024-01-02,0.7513
2024-01-01 16:00:00,H0017,3,1,0.12,dishwasher,590.3,224.0,2.64,57,0.5608,0.0673,18.4,8.4,2,Monday,0,winter,0,2024-01-01,4.8946000000000005
2024-01-01 01:00:00,H0173,3,1,0.12,phone_charger,9.4,235.1,0.04,36,0.0056,0.0007,29.0,28.2,0,Monday,0,winter,0,2024-01-01,0.0097
2024-01-01 04:00:00,H0148,3,1,0.2,tv,8.1,220.9,0.04,57,0.0077,0.0015,26.8,28.0,0,Monday,0,winter,0,2024-01-01,0.2075
2024-01-02 22:00:00,H0088,4,1,0.12,washing_machine,695.0,227.5,3.05,65,0.7529,0.0903,11.8,15.3,4,Tuesday,0,winter,0,2024-01-02,7.3738
2024-01-02 07:00:00,H0184,3,1,0.2,water_heater,3818.8,239.0,15.98,51,3.246,0.6492,8.6,19.8,1,Tuesday,0,winter,0,2024-01-02,6.8641000000000005
2024-01-01 18:00:00,H0112,2,1,0.2,lights,8.2,237.1,0.03,21,0.0029,0.0006,21.5,9.7,0,Monday,0,winter,0,2024-01-01,9.7377
2024-01-02 09:00:00,H0006,5,1,0.2,phone_charger,2.9,221.9,0.01,28,0.0013,0.0003,20.1,26.3,1,Tuesday,0,winter,0,2024-01-02,1.7352
2024-01-01 20:00:00,H0083,2,1,0.08,dishwasher,1298.9,230.5,5.64,86,1.8618,0.1489,20.5,14.6,1,Monday,0,winter,0,2024-01-01,7.0984
2024-01-02 06:00:00,H0150,5,1,0.15,fridge,165.6,222.3,0.75,49,0.1353,0.0203,23.6,26.3,0,Tuesday,0,winter,0,2024-01-02,2.8982
2024-01-01 09:00:00,H0013,5,1,0.12,heater,54.3,225.3,0.24,27,0.0244,0.0029,31.6,31.8,0,Monday,0,winter,0,2024-01-01,3.5443
2024-01-01 15:00:00,H0059,5,1,0.2,fridge,163.6,231.4,0.71,46,0.1254,0.0251,12.6,12.7,2,Monday,0,winter,0,2024-01-01,5.2908
2024-01-01 13:00:00,H0037,3,1,0.08,lights,47.5,224.7,0.21,13,0.0103,0.0008,6.5,9.2,1,Monday,0,winter,0,2024-01-01,2.6961
2024-01-01 21:00:00,H0026,3,1,0.2,phone_charger,10.1,226.8,0.04,38,0.0064,0.0013,33.0,22.0,1,Monday,0,winter,0,2024-01-01,3.9001
2024-01-02 00:00:00,H0119,1,1,0.12,lights,1.0,240.4,0.0,53,0.0009,0.0001,10.0,12.5,0,Tuesday,0,winter,0,2024-01-02,0.0009
2024-01-02 21:00:00,H0192,1,1,0.15,ac,2581.0,224.1,11.52,47,2.0218,0.3033,28.2,27.4,1,Tuesday,0,winter,0,2024-01-02,8.5119
2024-01-02 20:00:00,H0060,3,0,0.12,dishwasher,1771.3,242.4,7.31,56,1.6532,0.1984,20.1,12.9,1,Tuesday,0,winter,0,2024-01-02,4.7592
2024-01-01 09:00:00,H0143,5,0,0.12,washing_machine,656.1,234.3,2.8,76,0.8311,0.0997,8.7,15.4,1,Monday,0,winter,0,2024-01-01,3.8087
2024-01-01 13:00:00,H0173,3,1,0.12,microwave,1057.3,232.3,4.55,35,0.6168,0.074,21.9,21.2,2,Monday,0,winter,0,2024-01-01,2.9112
2024-01-01 06:00:00,H0148,3,1,0.2,heater,58.0,230.5,0.25,14,0.0135,0.0027,27.6,32.3,0,Monday,0,winter,0,2024-01-01,0.2269
2024-01-02 18:00:00,H0053,5,0,0.15,microwave,1724.2,232.8,7.41,10,0.2874,0.0431,16.6,6.8,2,Tuesday,0,winter,0,2024-01-02,8.0609
2024-01-01 03:00:00,H0132,2,1,0.15,water_heater,2584.5,232.6,11.11,52,2.2399,0.336,24.5,27.9,1,Monday,0,winter,0,2024-01-01,2.8241
2024-01-01 08:00:00,H0091,5,0,0.15,water_heater,2540.6,227.9,11.15,13,0.5505,0.0826,19.6,20.0,0,Monday,0,winter,0,2024-01-01,3.351
2024-01-01 05:00:00,H0047,1,1,0.12,lights,8.8,242.3,0.04,51,0.0075,0.0009,26.4,37.4,0,Monday,0,winter,0,2024-01-01,0.9793000000000001
2024-01-01 02:00:00,H0131,2,0,0.2,ac,263.4,236.3,1.11,28,0.1229,0.0246,25.7,28.3,0,Monday,0,winter,0,2024-01-01,0.9604
2024-01-01 10:00:00,H0126,5,1,0.15,phone_charger,1.0,230.6,0.0,59,0.001,0.0001,27.3,31.6,4,Monday,0,winter,0,2024-01-01,7.8403
2024-01-02 21:00:00,H0084,2,1,0.2,oven,1821.6,223.9,8.14,57,1.7306,0.3461,21.3,17.2,2,Tuesday,0,winter,0,2024-01-02,6.378
2024-01-01 12:00:00,H0112,2,1,0.2,ac,864.1,228.8,3.78,56,0.8065,0.1613,16.1,20.2,2,Monday,0,winter,0,2024-01-01,7.680400000000001
2024-01-02 16:00:00,H0097,2,0,0.12,lights,56.2,221.9,0.25,22,0.0206,0.0025,12.4,5.9,2,Tuesday,0,winter,0,2024-01-02,6.8965
2024-01-01 05:00:00,H0094,4,1,0.12,lights,9.6,229.6,0.04,41,0.0066,0.0008,14.4,19.3,0,Monday,0,winter,0,2024-01-01,0.5046
2024-01-02 23:00:00,H0163,5,0,0.08,lights,14.3,230.6,0.06,29,0.0069,0.0006,15.7,8.1,0,Tuesday,0,winter,0,2024-01-02,4.1517
2024-01-01 18:00:00,H0084,2,1,0.2,oven,1849.7,233.0,7.94,57,1.7572,0.3514,24.5,9.5,1,Monday,0,winter,0,2024-01-01,9.237
2024-01-03 01:00:00,H0077,3,1,0.08,ac,310.8,222.5,1.4,13,0.0673,0.0054,25.8,34.6,0,Wednesday,0,winter,0,2024-01-03,0.11299999999999999
2024-01-02 23:00:00,H0197,4,1,0.08,fridge,128.9,221.9,0.58,36,0.0773,0.0062,28.1,22.7,0,Tuesday,0,winter,0,2024-01-02,8.0055
2024-01-01 01:00:00,H0169,4,1,0.2,fridge,106.5,248.2,0.43,48,0.0852,0.017,13.0,15.5,0,Monday,0,winter,0,2024-01-01,1.4879
2024-01-01 03:00:00,H0106,3,1,0.08,oven,1702.7,231.3,7.36,28,0.7946,0.0636,23.8,32.3,3,Monday,0,winter,0,2024-01-01,3.1764
2024-01-02 10:00:00,H0158,2,1,0.15,fridge,153.4,223.9,0.69,40,0.1023,0.0153,35.1,35.0,2,Tuesday,0,winter,0,2024-01-02,6.845000000000001
2024-01-02 09:00:00,H0111,1,1,0.15,lights,1.6,224.3,0.01,31,0.0008,0.0001,10.8,14.5,0,Tuesday,0,winter,0,2024-01-02,1.7532999999999999
2024-01-01 14:00:00,H0049,3,1,0.15,washing_machine,451.0,224.6,2.01,56,0.4209,0.0631,32.5,24.3,3,Monday,0,winter,0,2024-01-01,2.1315
2024-01-01 04:00:00,H0072,2,1,0.15,fridge,144.4,232.7,0.62,50,0.1203,0.018,21.3,29.0,0,Monday,0,winter,0,2024-01-01,1.0635000000000001
2024-01-02 17:00:00,H0094,4,1,0.12,computer,241.2,227.0,1.06,12,0.0482,0.0058,10.6,2.5,2,Tuesday,0,winter,0,2024-01-02,4.1596
2024-01-03 00:00:00,H0090,5,1,0.12,fridge,135.0,231.9,0.58,31,0.0698,0.0084,16.6,18.6,0,Wednesday,0,winter,0,2024-01-03,0.0698
2024-01-02 21:00:00,H0044,2,1,0.12,water_heater,2367.4,222.7,10.63,53,2.0912,0.2509,16.4,9.3,2,Tuesday,0,winter,0,2024-01-02,10.065
2024-01-02 21:00:00,H0101,3,0,0.08,lights,27.4,227.4,0.12,14,0.0064,0.0005,18.3,14.3,1,Tuesday,0,winter,0,2024-01-02,8.0906
2024-01-01 00:00:00,H0053,5,0,0.15,lights,29.0,222.9,0.13,29,0.014,0.0021,22.5,23.1,0,Monday,0,winter,0,2024-01-01,0.014
2024-01-01 18:00:00,H0031,4,0,0.12,lights,53.2,228.3,0.23,36,0.0319,0.0038,11.7,6.6,4,Monday,0,winter,0,2024-01-01,9.0261
2024-01-01 14:00:00,H0096,1,1,0.12,tv,124.2,233.3,0.53,39,0.0807,0.0097,19.7,11.9,1,Monday,0,winter,0,2024-01-01,3.6293
2024-01-01 14:00:00,H0087,5,1,0.15,ac,1052.3,234.2,4.49,55,0.9646,0.1447,34.5,26.1,1,Monday,0,winter,0,2024-01-01,4.4486
2024-01-01 16:00:00,H0068,3,1,0.12,lights,78.2,234.0,0.33,11,0.0143,0.0017,19.0,15.2,1,Monday,0,winter,0,2024-01-01,2.4345
2024-01-01 15:00:00,H0122,4,1,0.15,phone_charger,1.0,232.8,0.0,27,0.0004,0.0001,26.9,21.8,0,Monday,0,winter,0,2024-01-01,8.8003
